year,ln_ly,age,id1968,pernum,wgt,stato,unid,MH6,div,mar,_merge,wtmedian
1978,.35274911,41,2222,170,0,California,1,1941,0,1,matched (3),.18241787
1989,-.42718148,41,5861,170,0,Missisippi,0,1944,0,1,matched (3),.18241787
1990,.53389597,41,859,3,25.364,Washington staten,1,1951,0,1,matched (3),.18241787
1988,.37982297,41,5290,22,6.4,North Calorina,0,1946,0,1,matched (3),.18241787
1991,.33407092,41,6868,170,0,Texas,1,1947,0,1,matched (3),.18241787
1987,,41,5823,180,0,Texas,1,1945,0,1,matched (3),.18241787
1984,-.46419132,41,5148,2,2.1,Texas,1,1951,0,1,matched (3),.18241787
1992,.1994822,41,6802,170,0,Louisiana,0,1944,0,1,matched (3),.18241787
1992,-.49963009,41,5453,1,2.045,Missisippi,0,1940,0,1,matched (3),.18241787
1992,-.6912539,41,7958,1,0,California,1,1954,0,0,matched (3),.18241787
1992,-.055409908,41,1571,170,0,California,1,1948,0,0,matched (3),.18241787
1990,-.92605484,41,7462,1,0,California,1,1950,0,1,matched (3),.18241787
1988,.2500236,41,6160,3,15,North Calorina,0,1949,0,1,matched (3),.18241787
1993,.3308866,41,7450,1,NA,California,1,1950,0,1,matched (3),.18241787
1991,,41,5129,177,0,Texas,1,1941,0,1,matched (3),.18241787
1993,-.59979272,41,5107,3,NA,California,1,1952,0,1,matched (3),.18241787
1990,.74567962,41,2500,170,0,California,1,1948,0,1,matched (3),.18241787
1977,,41,5214,1,4.9,Arizona,1,1946,1,0,matched (3),.18241787
1984,,41,5214,1,5.5,Arizona,1,1946,0,1,matched (3),.18241787
1989,,41,5295,7,6.8,North Calorina,0,1947,0,1,matched (3),.18241787
1990,,41,5097,21,34.236,California,1,1948,0,1,matched (3),.18241787
1993,-.61644804,41,8049,1,NA,Texas,1,1951,0,1,matched (3),.18241787
1988,,41,1945,3,28.8,California,1,1953,0,1,matched (3),.18241787
1992,.6045897,41,2467,1,30.12,Washington staten,1,1944,0,1,matched (3),.18241787
1993,1.0923369,41,5087,170,NA,California,1,1949,0,1,matched (3),.18241787
1991,.027787447,41,8736,1,0,Texas,1,1949,0,1,matched (3),.18241787
1989,1.9824798,41,2133,1,43.7,North Calorina,0,1945,0,1,matched (3),.18241787
1987,-.21097469,41,445,171,0,Texas,1,1952,0,1,matched (3),.18241787
1991,-.042406559,41,1635,4,41.98,North Calorina,0,1951,0,1,matched (3),.18241787
1989,.46557522,41,719,1,32.8,North Calorina,0,1944,0,1,matched (3),.18241787
1993,-.42583942,41,8899,1,NA,California,1,1952,0,1,matched (3),.18241787
1986,.98940825,41,2618,1,35.1,Washington staten,1,1943,0,1,matched (3),.18241787
1987,.61498976,41,5814,7,5.2,North Calorina,0,1940,0,1,matched (3),.18241787
1989,,41,5305,21,2.3,Missisippi,0,1947,0,1,matched (3),.18241787
1993,.45294905,41,2033,3,NA,Texas,1,1951,0,1,matched (3),.18241787
1992,-.22722721,41,2861,2,36.441,North Calorina,0,1949,0,1,matched (3),.18241787
1992,-.69557369,41,5774,1,6.88,North Calorina,0,1942,0,1,matched (3),.18241787
1991,.85569143,41,1841,170,0,California,1,1947,0,1,matched (3),.18241787
1993,,41,2845,171,NA,California,1,1948,0,1,matched (3),.18241787
1989,.62492013,41,1939,1,35.4,California,1,1941,0,1,matched (3),.18241787
1992,-.27879643,41,338,170,0,Arizona,1,1947,0,1,matched (3),.18241787
1988,.18709612,41,2051,1,43.6,Texas,1,1945,0,1,matched (3),.18241787
1988,.31695771,41,6586,170,0,Louisiana,0,1944,0,1,matched (3),.18241787
1989,-1.2531008,41,899,1,50.8,Texas,1,1943,0,1,matched (3),.18241787
1993,.45002937,41,5565,171,NA,North Calorina,0,1951,0,1,matched (3),.18241787
1987,.83172989,41,327,1,34.2,Texas,1,1942,0,1,matched (3),.18241787
1985,.26850629,41,988,1,32.1,California,1,1941,0,1,matched (3),.18241787
1993,,41,1823,3,NA,North Calorina,0,1944,0,1,matched (3),.18241787
1990,-.24333429,41,2538,170,0,Massachussets,0,1948,0,1,matched (3),.18241787
1989,-.30144191,41,899,170,0,Texas,1,1944,0,1,matched (3),.18241787
1993,-.3315289,41,2500,171,NA,Arizona,1,1950,0,1,matched (3),.18241787
1987,1.0113473,41,1458,170,0,Washington staten,1,1943,0,1,matched (3),.18241787
1991,1.2474589,41,8151,1,0,California,1,1949,0,1,matched (3),.18241787
1992,-1.4432416,41,7902,1,0,Idaho,1,1942,0,1,matched (3),.18241787
1990,.15111327,41,541,1,37.765,California,1,1941,0,1,matched (3),.18241787
1992,.50069809,41,2615,21,43.065,Washington staten,1,1944,0,1,matched (3),.18241787
1988,.38182592,41,1824,1,27.3,Texas,1,1945,0,1,matched (3),.18241787
1991,.63132262,41,2326,170,0,Louisiana,0,1949,0,1,matched (3),.18241787
1993,,41,5292,8,NA,North Calorina,0,1953,1,0,matched (3),.18241787
1990,-.05468154,41,8484,1,0,California,1,1940,0,1,matched (3),.18241787
1992,-.74212623,41,7588,1,0,California,1,1947,0,1,matched (3),.18241787
1991,,41,6843,2,6.182,California,1,1953,0,0,matched (3),.18241787
1986,.2150507,41,6551,21,10.5,Missisippi,0,1948,0,1,matched (3),.18241787
1982,-.60083234,41,5024,172,0,California,1,1948,0,1,matched (3),.18241787
1991,.059812069,41,8647,1,0,California,1,1954,0,1,matched (3),.18241787
1993,.81029058,41,2224,5,NA,California,1,1951,0,1,matched (3),.18241787
1982,-.54256344,41,6560,6,4,Louisiana,0,1946,0,1,matched (3),.18241787
1980,.43672585,41,5799,1,1.7,Texas,1,1943,0,1,matched (3),.18241787
1986,,41,6133,172,0,California,1,1941,0,1,matched (3),.18241787
1986,-.0274086,41,1836,173,0,California,1,1952,0,1,matched (3),.18241787
1991,.25263548,41,1387,1,28.159,Texas,1,1944,0,1,matched (3),.18241787
1993,,41,2224,3,NA,Nevada,1,1945,0,1,matched (3),.18241787
1990,-.11077118,41,8736,1,0,Texas,1,1949,0,1,matched (3),.18241787
1989,.2331624,41,5097,22,28.9,California,1,1949,0,1,matched (3),.18241787
1990,-.27824616,41,8066,1,0,Massachussets,0,1949,0,1,matched (3),.18241787
1993,1.1721642,41,1859,3,NA,California,1,1950,0,1,matched (3),.18241787
1986,-.22221184,41,5148,2,2.1,Texas,1,1951,0,1,matched (3),.18241787
1987,.26499581,41,838,1,33,Texas,1,1944,0,1,matched (3),.18241787
1989,.97882986,41,1632,1,36.5,California,1,1945,0,0,matched (3),.18241787
1990,-.84313893,41,8474,1,0,California,1,1945,0,1,matched (3),.18241787
1990,.6550734,41,6389,4,31.166,Arizona,1,1949,0,1,matched (3),.18241787
1993,.2070086,41,6078,175,NA,Texas,1,1949,0,0,matched (3),.18241787
1986,.57872725,41,5739,172,0,Texas,1,1951,0,1,matched (3),.18241787
1987,.088237047,41,6551,21,10.5,Missisippi,0,1948,0,1,matched (3),.18241787
1993,.79661298,41,2578,3,NA,Massachussets,0,1950,1,0,matched (3),.18241787
1987,-.22271776,41,979,1,27.3,North Calorina,0,1947,0,1,matched (3),.18241787
1990,-.35548925,41,8421,1,0,California,1,1951,0,1,matched (3),.18241787
1990,.66332936,41,5459,1,2.045,Missisippi,0,1943,0,1,matched (3),.18241787
1989,-.13040829,41,5960,170,0,North Calorina,0,1942,0,1,matched (3),.18241787
1990,.23300052,41,1565,172,0,Texas,1,1947,0,1,matched (3),.18241787
1984,,41,5450,1,5.8,North Calorina,0,1941,0,1,matched (3),.18241787
1992,.18263912,41,1387,1,28.159,Texas,1,1944,0,1,matched (3),.18241787
1985,.743752,41,2357,1,32.1,California,1,1941,0,1,matched (3),.18241787
1983,.74051619,41,1363,1,39.6,Massachussets,0,1941,0,1,matched (3),.18241787
1988,.73772287,41,5079,170,0,California,1,1949,0,1,matched (3),.18241787
1990,-.94849944,41,8880,1,0,California,1,1941,0,1,matched (3),.18241787
1991,-.23024321,41,8271,1,0,Texas,1,1947,0,1,matched (3),.18241787
1988,.47938204,41,1271,3,27.3,North Calorina,0,1949,0,1,matched (3),.18241787
1990,.18086243,41,5615,174,0,North Calorina,0,1944,0,1,matched (3),.18241787
1993,.46904731,41,6572,171,NA,Louisiana,0,1948,0,1,matched (3),.18241787
1990,,41,840,3,6.461,North Calorina,0,1949,0,1,matched (3),.18241787
1992,.0077989101,41,6178,2,2.766,Texas,1,1951,0,1,matched (3),.18241787
1989,-.7294873,41,2272,1,3.1,Texas,1,1947,0,1,matched (3),.18241787
1991,.52160287,41,5281,170,0,Texas,1,1949,0,1,matched (3),.18241787
1990,-.89615297,41,8650,1,0,Texas,1,1947,0,1,matched (3),.18241787
1988,.55198693,41,6804,170,0,Washington staten,1,1944,0,1,matched (3),.18241787
1990,.58397746,41,1878,170,0,North Calorina,0,1944,0,2,matched (3),.18241787
1986,-.30046725,41,2614,21,39,Washington staten,1,1944,0,1,matched (3),.18241787
1990,,41,2431,170,0,Arizona,1,1941,0,1,matched (3),.18241787
1987,.65954137,41,2335,1,32.1,North Calorina,0,1942,0,1,matched (3),.18241787
1993,,41,5428,5,NA,North Calorina,0,1954,0,0,matched (3),.18241787
1988,.45936799,41,5686,170,0,California,1,1949,0,1,matched (3),.18241787
1993,.080451012,41,2339,3,NA,California,1,1953,0,1,matched (3),.18241787
1990,-.29309273,41,8104,1,0,California,1,1945,0,1,matched (3),.18241787
1992,,41,7673,1,0,Texas,1,1945,0,1,matched (3),.18241787
1992,-.085934877,41,8095,1,0,California,1,1948,0,1,matched (3),.18241787
1990,1.7070806,41,6711,3,37.607,Texas,1,1949,0,1,matched (3),.18241787
1993,.50142026,41,8702,1,NA,Texas,1,1945,0,1,matched (3),.18241787
1993,-.9748168,41,8028,1,NA,Texas,1,1951,0,1,matched (3),.18241787
1982,-.51288009,41,5935,1,4.4,California,1,1940,0,1,matched (3),.18241787
1980,-.29916072,41,6159,1,5.5,North Calorina,0,1947,0,1,matched (3),.18241787
1988,,41,6849,2,10.5,California,1,1948,0,1,matched (3),.18241787
1989,.1288383,41,18,21,46.1,California,1,1947,0,1,matched (3),.18241787
1991,.45048141,41,2467,1,30.12,Washington staten,1,1944,0,1,matched (3),.18241787
1984,.22227263,41,2243,1,39.9,California,1,1942,0,1,matched (3),.18241787
1993,,41,6846,4,NA,California,1,1952,0,1,matched (3),.18241787
1992,.71430445,41,8852,1,0,California,1,1946,0,1,matched (3),.18241787
1987,,41,5099,170,0,California,1,1941,0,1,matched (3),.18241787
1992,.9301126,41,2656,5,55.196,Massachussets,0,1951,0,1,matched (3),.18241787
1988,2.0239761,41,2023,170,0,Idaho,1,1944,0,1,matched (3),.18241787
1981,-.47169101,41,6159,1,5.5,North Calorina,0,1947,0,1,matched (3),.18241787
1975,.019231796,41,6292,171,0,California,1,1945,0,1,matched (3),.18241787
1991,.17863822,42,5459,1,2.045,Missisippi,0,1943,0,1,matched (3),.15418255
1990,,42,8881,1,0,Texas,1,1944,0,1,matched (3),.15418255
1985,-.29375172,42,6077,173,0,Texas,1,1942,0,1,matched (3),.15418255
1992,.81181669,42,2643,172,0,Massachussets,0,1952,0,1,matched (3),.15418255
1989,.61500454,42,6804,170,0,Washington staten,1,1944,0,1,matched (3),.15418255
1982,-.47778237,42,6159,1,5.5,North Calorina,0,1947,0,1,matched (3),.15418255
1993,.27567601,42,8882,1,NA,California,1,1950,0,1,matched (3),.15418255
1989,,42,6849,2,13.3,California,1,1948,0,1,matched (3),.15418255
1991,-.6467582,42,8474,1,0,California,1,1945,0,1,matched (3),.15418255
1993,-.18149042,42,9052,1,NA,Texas,1,1945,0,1,matched (3),.15418255
1990,-.65083337,42,7774,1,0,California,1,1946,0,1,matched (3),.15418255
1982,.2195766,42,5363,1,4.8,North Calorina,0,1940,0,1,matched (3),.15418255
1989,,42,5813,171,0,North Calorina,0,1948,0,1,matched (3),.15418255
1992,.4121232,42,6868,170,0,Texas,1,1947,0,1,matched (3),.15418255
1991,-.015075684,42,7040,1,0,California,1,1953,0,1,matched (3),.15418255
1993,1.1183336,42,6694,1,NA,California,1,1943,0,1,matched (3),.15418255
1983,-.088762999,42,5465,1,10.2,Louisiana,0,1940,0,1,matched (3),.15418255
1990,-.42741871,42,6395,170,0,North Calorina,0,1945,0,1,matched (3),.15418255
1984,.84388161,42,6193,170,0,California,1,1943,0,1,matched (3),.15418255
1992,-.76486576,42,9003,1,0,California,1,1952,0,1,matched (3),.15418255
1991,,42,7554,1,0,California,1,1942,1,0,matched (3),.15418255
1990,,42,7554,1,0,California,1,1942,1,0,matched (3),.15418255
1980,.26857829,42,2222,170,0,California,1,1941,0,1,matched (3),.15418255
1992,.041337252,42,18,5,42.81,California,1,1952,0,1,matched (3),.15418255
1992,,42,6577,4,6.918,Texas,1,1951,0,1,matched (3),.15418255
1991,,42,7900,1,0,Massachussets,0,1948,0,1,matched (3),.15418255
1990,.50541496,42,719,1,32.781,North Calorina,0,1944,0,1,matched (3),.15418255
1993,-.86115754,42,8095,1,NA,Arizona,1,1948,0,1,matched (3),.15418255
1990,,42,5486,170,0,North Calorina,0,1941,0,1,matched (3),.15418255
1990,-.31553483,42,2614,22,43.065,Washington staten,1,1947,0,1,matched (3),.15418255
1987,,42,1328,4,47.5,California,1,1951,0,1,matched (3),.15418255
1985,.41335797,42,1332,171,0,California,1,1951,0,1,matched (3),.15418255
1992,-.85033989,42,7871,1,0,California,1,1949,0,1,matched (3),.15418255
1993,-1.4606676,42,7902,1,NA,Idaho,1,1942,0,1,matched (3),.15418255
1985,,42,586,170,0,California,1,1941,0,1,matched (3),.15418255
1993,.070754528,42,338,170,NA,Arizona,1,1947,0,1,matched (3),.15418255
1993,-.36396408,42,6591,4,NA,Missisippi,0,1951,0,1,matched (3),.15418255
1991,.44900107,42,5868,176,0,Massachussets,0,1948,0,1,matched (3),.15418255
1990,,42,7900,1,0,Massachussets,0,1948,0,1,matched (3),.15418255
1986,.98643017,42,2357,1,32.1,California,1,1941,0,1,matched (3),.15418255
1992,.015559435,42,7332,1,0,California,1,1949,0,1,matched (3),.15418255
1987,1.1796315,42,2618,1,35.1,Washington staten,1,1943,0,1,matched (3),.15418255
1989,,42,5480,1,28.6,California,1,1944,0,1,matched (3),.15418255
1991,.38861108,42,223,2,46.777,Texas,1,1945,0,1,matched (3),.15418255
1990,.11934114,42,899,170,0,Texas,1,1944,0,1,matched (3),.15418255
1993,-.064469576,42,7349,1,NA,California,1,1947,0,1,matched (3),.15418255
1987,.89768791,42,1334,1,31,California,1,1944,0,1,matched (3),.15418255
1992,,42,1131,1,28.159,Texas,1,1947,0,1,matched (3),.15418255
1992,-.29999733,42,7279,1,0,Nevada,1,1951,0,1,matched (3),.15418255
1993,-.56342518,42,9274,1,NA,California,1,1947,0,1,matched (3),.15418255
1990,.92588091,42,1152,172,0,California,1,1945,0,1,matched (3),.15418255
1992,,42,221,1,42.098,Texas,1,1947,0,1,matched (3),.15418255
1990,-.93942618,42,5615,170,0,North Calorina,0,1943,0,1,matched (3),.15418255
1991,-.70986116,42,7266,1,0,California,1,1944,0,1,matched (3),.15418255
1981,.34883237,42,5799,1,1.7,Texas,1,1943,0,1,matched (3),.15418255
1979,.31238961,42,2222,170,0,California,1,1941,0,1,matched (3),.15418255
1992,.53783989,42,8151,1,0,California,1,1949,0,1,matched (3),.15418255
1990,,42,5295,7,6.813,North Calorina,0,1947,0,1,matched (3),.15418255
1985,.3847158,42,6465,1,17.1,California,1,1940,0,1,matched (3),.15418255
1986,.58166003,42,1332,171,0,California,1,1951,0,1,matched (3),.15418255
1989,,42,6020,1,10.5,Massachussets,0,1946,0,1,matched (3),.15418255
1992,,42,596,3,46.351,California,1,1946,0,1,matched (3),.15418255
1989,1.7527788,42,151,170,0,California,1,1946,0,1,matched (3),.15418255
1988,.49802256,42,2335,1,32.1,North Calorina,0,1942,0,1,matched (3),.15418255
1987,.68981171,42,990,1,34.2,California,1,1942,0,1,matched (3),.15418255
1991,-.26251245,42,7462,1,0,California,1,1950,0,1,matched (3),.15418255
1993,.51112914,42,1630,3,NA,Massachussets,0,1954,0,1,matched (3),.15418255
1990,-1.0759444,42,899,1,50.769,Texas,1,1943,0,1,matched (3),.15418255
1990,,42,5305,21,2.273,Missisippi,0,1947,0,1,matched (3),.15418255
1985,.28214216,42,6566,170,0,Louisiana,0,1947,0,1,matched (3),.15418255
1992,,42,1151,170,0,Texas,1,1947,0,1,matched (3),.15418255
1991,,42,2431,170,0,Arizona,1,1941,0,1,matched (3),.15418255
1992,.69854307,42,2818,4,55.974,California,1,1950,0,1,matched (3),.15418255
1983,-.29231238,42,5935,1,4.4,California,1,1940,0,1,matched (3),.15418255
1983,-.61979139,42,5024,172,0,California,1,1948,0,1,matched (3),.15418255
1992,-.30540872,42,8271,1,0,Texas,1,1947,0,1,matched (3),.15418255
1985,-.1775918,42,5148,2,2.1,Texas,1,1951,0,1,matched (3),.15418255
1993,-.049746275,42,7922,1,NA,Texas,1,1953,0,1,matched (3),.15418255
1989,-.82788765,42,602,170,0,Texas,1,1952,0,1,matched (3),.15418255
1985,,42,5450,1,5.8,North Calorina,0,1941,0,1,matched (3),.15418255
1993,,42,301,3,NA,Massachussets,0,1948,0,1,matched (3),.15418255
1993,-.30254126,42,8253,1,NA,Texas,1,1950,0,1,matched (3),.15418255
1992,.2885747,42,2067,21,59.874,Massachussets,0,1948,0,1,matched (3),.15418255
1984,.59771013,42,2289,1,34.2,Arizona,1,1942,0,1,matched (3),.15418255
1978,,42,5214,1,4.9,Arizona,1,1946,1,0,matched (3),.15418255
1993,,42,5129,177,NA,Texas,1,1941,0,1,matched (3),.15418255
1988,.38791871,42,1515,1,24.9,Texas,1,1943,0,1,matched (3),.15418255
1993,-.12978911,42,5366,184,NA,North Calorina,0,1947,0,1,matched (3),.15418255
1991,.37042117,42,859,3,25.364,Washington staten,1,1951,0,1,matched (3),.15418255
1991,.45995069,42,8805,1,0,Texas,1,1946,0,1,matched (3),.15418255
1992,,42,6843,2,6.182,California,1,1953,0,0,matched (3),.15418255
1989,.37696004,42,5686,170,0,California,1,1949,0,1,matched (3),.15418255
1988,.8608253,42,1458,170,0,Washington staten,1,1943,0,1,matched (3),.15418255
1983,.75413108,42,1504,1,30.2,California,1,1941,0,1,matched (3),.15418255
1993,-.090339899,42,5923,1,NA,Texas,1,1945,0,1,matched (3),.15418255
1990,-.76457667,42,8247,1,0,California,1,1946,0,1,matched (3),.15418255
1984,-.65376484,42,6582,1,5.4,Louisiana,0,1942,0,1,matched (3),.15418255
1986,.097754478,42,6077,173,0,Texas,1,1942,0,1,matched (3),.15418255
1993,.7912643,42,5526,170,NA,Texas,1,1951,0,1,matched (3),.15418255
1990,.39676595,42,5097,22,28.863,California,1,1949,0,1,matched (3),.15418255
1991,.83586717,42,5074,2,28.863,California,1,1946,0,1,matched (3),.15418255
1992,.54522824,42,5281,170,0,Texas,1,1949,0,1,matched (3),.15418255
1993,-.019974232,42,641,3,NA,Missisippi,0,1952,0,1,matched (3),.15418255
1989,-.60641539,42,838,1,36.4,Texas,1,1944,0,1,matched (3),.15418255
1990,-.26332045,42,8832,1,0,Texas,1,1951,0,1,matched (3),.15418255
1992,1.3215027,42,6711,3,37.607,Texas,1,1949,0,1,matched (3),.15418255
1989,.15661573,42,6586,170,0,Louisiana,0,1944,0,1,matched (3),.15418255
1991,-.73555374,42,9019,1,0,Arizona,1,1946,0,1,matched (3),.15418255
1992,,42,9045,1,0,Texas,1,1950,0,1,matched (3),.15418255
1989,-.02900815,42,6395,170,0,North Calorina,0,1945,0,1,matched (3),.15418255
1985,.27519131,42,2243,1,39.9,California,1,1942,0,1,matched (3),.15418255
1989,.43815088,42,5290,22,7.5,North Calorina,0,1946,0,1,matched (3),.15418255
1990,.76158786,42,1841,170,0,California,1,1947,0,1,matched (3),.15418255
1990,.23988128,42,8661,1,0,California,1,1947,0,1,matched (3),.15418255
1991,,42,5486,170,0,North Calorina,0,1941,0,1,matched (3),.15418255
1993,-.16332197,42,5343,5,NA,North Calorina,0,1951,0,1,matched (3),.15418255
1990,.23147774,42,7933,1,0,Texas,1,1946,0,1,matched (3),.15418255
1992,.27792358,42,6784,180,0,California,1,1950,0,1,matched (3),.15418255
1989,1.9048479,42,2023,170,0,Idaho,1,1944,0,1,matched (3),.15418255
1992,-.43098664,42,6563,174,0,Texas,1,1949,1,0,matched (3),.15418255
1989,.62817907,42,5516,21,32.4,Massachussets,0,1947,0,1,matched (3),.15418255
1993,.47634673,42,2615,21,NA,Washington staten,1,1944,0,1,matched (3),.15418255
1992,,42,5129,177,0,Texas,1,1941,0,1,matched (3),.15418255
1976,.12082481,42,6292,171,0,California,1,1945,0,1,matched (3),.15418255
1992,.097203493,42,8736,1,0,Texas,1,1949,0,1,matched (3),.15418255
1993,.91362357,42,6784,179,NA,California,1,1953,0,1,matched (3),.15418255
1986,-1.4710281,42,5315,170,0,North Calorina,0,1952,0,1,matched (3),.15418255
1990,,42,5480,1,28.554,California,1,1944,0,1,matched (3),.15418255
1991,,42,840,3,6.461,North Calorina,0,1949,0,1,matched (3),.15418255
1991,.043535709,42,5097,21,34.236,California,1,1948,0,1,matched (3),.15418255
1991,.132586,42,5615,174,0,North Calorina,0,1944,0,1,matched (3),.15418255
1992,.99189544,42,630,21,44.904,Washington staten,1,1946,0,1,matched (3),.15418255
1991,.78884053,42,176,170,0,Massachussets,0,1946,0,1,matched (3),.15418255
1991,.42419553,42,5233,171,0,Arizona,1,1948,0,1,matched (3),.15418255
1992,.82503629,42,2326,170,0,Louisiana,0,1949,0,1,matched (3),.15418255
1986,-1.1662027,42,1749,170,0,Missisippi,0,1947,0,1,matched (3),.15418255
1987,,42,6133,172,0,California,1,1941,0,1,matched (3),.15418255
1993,-.40790176,42,5613,5,NA,North Calorina,0,1951,0,1,matched (3),.15418255
1990,1.1409924,42,1184,3,46.42,Massachussets,0,1941,0,1,matched (3),.15418255
1993,.021698475,42,6392,170,NA,Texas,1,1948,0,1,matched (3),.15418255
1991,,42,2869,1,36.441,Louisiana,0,1947,0,1,matched (3),.15418255
1989,.076529264,42,6160,3,16.6,North Calorina,0,1949,0,1,matched (3),.15418255
1993,-.79597509,42,60,22,NA,North Calorina,0,1948,0,1,matched (3),.15418255
1993,.90403914,42,625,3,NA,Arizona,1,1949,0,1,matched (3),.15418255
1991,.97842813,42,2500,170,0,California,1,1948,0,1,matched (3),.15418255
1990,1.0473366,42,6328,175,0,Missisippi,0,1953,0,1,matched (3),.15418255
1990,,42,5861,170,0,Missisippi,0,1944,0,1,matched (3),.15418255
